epoch,train_loss,train_acc,val_binary_acc,val_one_shot_acc,learning_rate,is_best,elapsed_time
102,0.008834,0.990133,0.953900,0.759375,0.00306336,0,56.26
103,0.009555,0.988767,0.947600,0.759375,0.00304805,0,58.94
104,0.009771,0.989300,0.950300,0.728125,0.00303281,0,58.20
105,0.010694,0.988333,0.947400,0.765625,0.00301764,0,56.42
106,0.011426,0.987100,0.944800,0.765625,0.00300255,0,56.27
107,0.009863,0.989000,0.952000,0.765625,0.00298754,0,56.22
108,0.009783,0.990167,0.937700,0.771875,0.00297260,0,58.46
109,0.008606,0.990867,0.951800,0.775000,0.00295774,0,58.17
110,0.009798,0.989133,0.953800,0.784375,0.00294295,1,57.99
111,0.009166,0.989333,0.951100,0.781250,0.00292824,0,58.24
112,0.007775,0.991400,0.950100,0.771875,0.00291359,0,57.21
113,0.007872,0.991400,0.952400,0.768750,0.00289903,0,58.80
114,0.009457,0.990033,0.923100,0.756250,0.00288453,0,59.68
115,0.008686,0.991133,0.950700,0.759375,0.00287011,0,60.65
116,0.007977,0.990833,0.938100,0.756250,0.00285576,0,58.19
117,0.009026,0.989700,0.946000,0.750000,0.00284148,0,57.44
118,0.008959,0.990200,0.953900,0.753125,0.00282727,0,58.48
119,0.007525,0.991500,0.950000,0.775000,0.00281314,0,59.15
120,0.007422,0.991867,0.945800,0.737500,0.00279907,0,58.59
121,0.007926,0.991333,0.949200,0.743750,0.00278507,0,58.74
122,0.007237,0.992333,0.953900,0.756250,0.00277115,0,59.12
123,0.008664,0.990400,0.939200,0.768750,0.00275729,0,57.89
124,0.007494,0.991500,0.946100,0.743750,0.00274351,0,58.64
125,0.008245,0.991333,0.938500,0.759375,0.00272979,0,57.83
126,0.007702,0.992167,0.942200,0.771875,0.00271614,0,57.84
127,0.008372,0.991600,0.939800,0.771875,0.00270256,0,58.99
128,0.007865,0.992167,0.949700,0.753125,0.00268905,0,58.75
129,0.006859,0.992867,0.953300,0.778125,0.00267560,0,59.71
130,0.007587,0.991500,0.955800,0.762500,0.00266222,0,58.61
131,0.006989,0.992333,0.947600,0.743750,0.00264891,0,58.21
132,0.007252,0.992700,0.951600,0.743750,0.00263567,0,61.34
133,0.007754,0.991500,0.949600,0.778125,0.00262249,0,60.66
134,0.006649,0.993200,0.937500,0.762500,0.00260938,0,59.15
135,0.008073,0.992400,0.953200,0.765625,0.00259633,0,59.49
136,0.006812,0.992333,0.938800,0.771875,0.00258335,0,58.62
137,0.006360,0.993367,0.933200,0.756250,0.00257043,0,57.27
138,0.005852,0.994067,0.949200,0.765625,0.00255758,0,60.21
139,0.006773,0.993433,0.949700,0.778125,0.00254479,0,57.92
140,0.007022,0.992800,0.950300,0.759375,0.00253207,0,57.67
141,0.006303,0.993333,0.949000,0.793750,0.00251941,1,56.47
142,0.006406,0.992833,0.935600,0.771875,0.00250681,0,56.37
143,0.006604,0.993200,0.947100,0.765625,0.00249428,0,56.17
144,0.006476,0.992967,0.936200,0.771875,0.00248181,0,56.25
145,0.006739,0.992967,0.947100,0.775000,0.00246940,0,56.25
146,0.006728,0.993067,0.941200,0.778125,0.00245705,0,56.22
147,0.006404,0.993833,0.940600,0.787500,0.00244476,0,56.16
148,0.006800,0.993167,0.937000,0.793750,0.00243254,0,57.12
149,0.006047,0.993800,0.942200,0.787500,0.00242038,0,56.69
150,0.007336,0.992900,0.948300,0.765625,0.00240828,0,56.66
151,0.005561,0.994733,0.940500,0.784375,0.00239623,0,56.40
152,0.005320,0.994767,0.940600,0.784375,0.00238425,0,56.85
153,0.006477,0.993367,0.932400,0.771875,0.00237233,0,56.63
154,0.006596,0.992733,0.943300,0.759375,0.00236047,0,57.52
155,0.005465,0.994533,0.951800,0.768750,0.00234867,0,57.74
156,0.006390,0.993600,0.931400,0.768750,0.00233692,0,59.36
157,0.006159,0.994267,0.908400,0.796875,0.00232524,1,57.97
158,0.006685,0.992633,0.944200,0.778125,0.00231361,0,58.94
159,0.005405,0.994200,0.937600,0.781250,0.00230205,0,57.75
160,0.006600,0.993300,0.950000,0.778125,0.00229054,0,60.95
161,0.005226,0.994433,0.921900,0.784375,0.00227908,0,59.58
162,0.005763,0.993733,0.912600,0.756250,0.00226769,0,58.30
163,0.005289,0.994500,0.944800,0.781250,0.00225635,0,58.97
164,0.005616,0.994633,0.940200,0.775000,0.00224507,0,59.02
165,0.006134,0.994033,0.949900,0.771875,0.00223384,0,58.67
166,0.005823,0.994500,0.945700,0.784375,0.00222267,0,58.89
167,0.005885,0.993667,0.938700,0.793750,0.00221156,0,58.11
168,0.005416,0.994900,0.935100,0.818750,0.00220050,1,58.67
169,0.005463,0.995000,0.944500,0.793750,0.00218950,0,58.24
170,0.005222,0.995467,0.936600,0.784375,0.00217855,0,58.93
171,0.005342,0.994667,0.925200,0.778125,0.00216766,0,57.63
172,0.005852,0.994433,0.946200,0.775000,0.00215682,0,58.16
173,0.006280,0.993833,0.937800,0.753125,0.00214604,0,58.20
174,0.005700,0.993700,0.943200,0.787500,0.00213531,0,61.41
175,0.005466,0.995433,0.942800,0.775000,0.00212463,0,59.59
176,0.004844,0.995300,0.949300,0.775000,0.00211401,0,59.10
177,0.004871,0.995433,0.934900,0.771875,0.00210344,0,59.22
178,0.004890,0.995067,0.950600,0.790625,0.00209292,0,58.65
179,0.004780,0.995200,0.930400,0.778125,0.00208245,0,57.46
180,0.005605,0.995067,0.943000,0.740625,0.00207204,0,57.57
181,0.006045,0.994567,0.933900,0.781250,0.00206168,0,57.62
182,0.005935,0.994700,0.936500,0.778125,0.00205137,0,57.93
183,0.005139,0.995100,0.942100,0.778125,0.00204112,0,57.73
184,0.004865,0.995567,0.943200,0.775000,0.00203091,0,58.43
185,0.004365,0.995600,0.936700,0.775000,0.00202076,0,57.94
186,0.005372,0.994833,0.943700,0.759375,0.00201065,0,57.85
187,0.004778,0.995067,0.946200,0.759375,0.00200060,0,57.87
188,0.004999,0.995233,0.934800,0.756250,0.00199060,0,59.70
189,0.004909,0.995467,0.944900,0.796875,0.00198064,0,58.10
190,0.004824,0.995133,0.911600,0.775000,0.00197074,0,59.06
191,0.004742,0.995667,0.936600,0.787500,0.00196089,0,58.82
192,0.005682,0.995033,0.934400,0.778125,0.00195108,0,58.77
193,0.004871,0.995733,0.929700,0.787500,0.00194133,0,59.52
194,0.005464,0.994767,0.937900,0.762500,0.00193162,0,58.24
195,0.004925,0.995767,0.945700,0.787500,0.00192196,0,57.86
196,0.004341,0.996433,0.948100,0.787500,0.00191235,0,56.99
197,0.004086,0.996067,0.939900,0.771875,0.00190279,0,57.12
198,0.004772,0.995133,0.944200,0.787500,0.00189328,0,56.71
199,0.004580,0.995733,0.931400,0.775000,0.00188381,0,58.39
200,0.005238,0.995300,0.931400,0.793750,0.00187439,0,58.46
201,0.005906,0.994100,0.920700,0.756250,0.00186502,0,59.21
202,0.004702,0.995067,0.927700,0.790625,0.00185569,0,57.92
203,0.004157,0.996067,0.929600,0.787500,0.00184642,0,57.03
204,0.003877,0.996400,0.943200,0.775000,0.00183718,0,56.14
205,0.004435,0.996133,0.933900,0.784375,0.00182800,0,56.50
206,0.005084,0.995633,0.936600,0.803125,0.00181886,0,58.94
207,0.004029,0.996300,0.932900,0.778125,0.00180976,0,56.32
208,0.004011,0.996500,0.935200,0.781250,0.00180071,0,57.96
