epoch,train_loss,train_acc,val_binary_acc,val_one_shot_acc,learning_rate,is_best,elapsed_time
65,0.013864,0.983333,0.951800,0.743750,0.00485380,0,59.02
66,0.014390,0.982100,0.950400,0.731250,0.00482953,0,57.71
67,0.015137,0.981933,0.941300,0.759375,0.00480538,0,57.39
68,0.013019,0.985100,0.953200,0.731250,0.00478136,0,58.76
69,0.013888,0.983867,0.953400,0.762500,0.00475745,0,59.27
70,0.013400,0.984467,0.955700,0.768750,0.00473366,0,59.12
71,0.013224,0.985367,0.949800,0.768750,0.00470999,0,60.64
72,0.011585,0.986100,0.955400,0.771875,0.00468644,0,58.87
73,0.011892,0.985800,0.948700,0.784375,0.00466301,1,58.93
74,0.010755,0.987433,0.952200,0.759375,0.00463970,0,59.11
75,0.012300,0.986133,0.954500,0.709375,0.00461650,0,58.42
76,0.011328,0.986500,0.949700,0.771875,0.00459342,0,59.29
77,0.009724,0.988600,0.951600,0.737500,0.00457045,0,58.25
78,0.011243,0.987500,0.949300,0.765625,0.00454760,0,59.00
79,0.010197,0.987967,0.959100,0.778125,0.00452486,0,58.89
80,0.010188,0.988867,0.952100,0.762500,0.00450223,0,58.54
81,0.010959,0.986800,0.954800,0.765625,0.00447972,0,57.82
82,0.009908,0.989067,0.944300,0.784375,0.00445733,0,59.27
83,0.009436,0.989133,0.944400,0.759375,0.00443504,0,58.27
84,0.010306,0.988233,0.954700,0.771875,0.00441286,0,58.76
85,0.010078,0.989267,0.951900,0.771875,0.00439080,0,58.57
86,0.009816,0.989033,0.956000,0.775000,0.00436884,0,57.89
87,0.010093,0.989100,0.947700,0.740625,0.00434700,0,58.78
88,0.009531,0.989900,0.951800,0.753125,0.00432527,0,59.19
89,0.008014,0.990967,0.943600,0.771875,0.00430364,0,58.89
90,0.009435,0.989633,0.955300,0.768750,0.00428212,0,58.70
91,0.008494,0.990833,0.954500,0.753125,0.00426071,0,58.12
92,0.009619,0.989533,0.952300,0.775000,0.00423941,0,59.51
93,0.009467,0.989967,0.949500,0.784375,0.00421821,0,58.89
94,0.008558,0.990633,0.942600,0.815625,0.00419712,1,58.00
95,0.008588,0.991333,0.945300,0.796875,0.00417613,0,59.12
96,0.007736,0.991667,0.939500,0.790625,0.00415525,0,58.67
97,0.008235,0.991100,0.959400,0.781250,0.00413448,0,61.42
98,0.007803,0.991467,0.950300,0.787500,0.00411380,0,59.92
99,0.007983,0.991833,0.936700,0.765625,0.00409323,0,60.15
100,0.007783,0.991867,0.955200,0.775000,0.00407277,0,59.38
101,0.008150,0.991833,0.954600,0.775000,0.00405240,0,60.03
102,0.006427,0.992733,0.946600,0.815625,0.00403214,0,59.01
103,0.006997,0.992067,0.952700,0.787500,0.00401198,0,59.86
104,0.007631,0.991633,0.949200,0.787500,0.00399192,0,57.65
105,0.007989,0.991367,0.945600,0.821875,0.00397196,1,59.29
106,0.007707,0.991800,0.946800,0.803125,0.00395210,0,58.92
107,0.007567,0.992300,0.953500,0.825000,0.00393234,1,58.71
108,0.006610,0.993067,0.949400,0.818750,0.00391268,0,57.57
109,0.007016,0.992000,0.946400,0.806250,0.00389312,0,58.58
110,0.007925,0.991600,0.959400,0.806250,0.00387365,0,59.70
111,0.007164,0.992633,0.948300,0.793750,0.00385428,0,58.89
112,0.005980,0.994133,0.953700,0.775000,0.00383501,0,59.89
113,0.005595,0.994033,0.955500,0.812500,0.00381584,0,60.65
114,0.007660,0.992500,0.948800,0.821875,0.00379676,0,57.61
115,0.006858,0.992633,0.955200,0.796875,0.00377777,0,59.00
116,0.006483,0.993300,0.940200,0.821875,0.00375889,0,59.57
117,0.007667,0.991667,0.937900,0.809375,0.00374009,0,57.86
118,0.006814,0.993400,0.943100,0.825000,0.00372139,0,58.91
119,0.005795,0.994167,0.949800,0.806250,0.00370278,0,58.40
120,0.005798,0.994500,0.952400,0.793750,0.00368427,0,59.16
121,0.007263,0.992667,0.951900,0.762500,0.00366585,0,58.41
122,0.005365,0.993933,0.949200,0.778125,0.00364752,0,57.92
123,0.006786,0.993867,0.953000,0.781250,0.00362928,0,58.89
124,0.005168,0.994500,0.958300,0.784375,0.00361113,0,58.31
125,0.006115,0.994167,0.926500,0.803125,0.00359308,0,58.76
126,0.006869,0.992500,0.951200,0.821875,0.00357511,0,58.50
127,0.006513,0.993400,0.956800,0.812500,0.00355724,0,58.18
128,0.006118,0.993967,0.949400,0.800000,0.00353945,0,58.71
129,0.005477,0.994367,0.959400,0.793750,0.00352175,0,58.78
130,0.006097,0.993833,0.949900,0.809375,0.00350415,0,57.57
131,0.005392,0.994267,0.961200,0.793750,0.00348663,0,58.25
132,0.005549,0.994767,0.936700,0.781250,0.00346919,0,59.70
133,0.005423,0.994933,0.943800,0.790625,0.00345185,0,57.99
134,0.005772,0.994233,0.940100,0.790625,0.00343459,0,59.23
135,0.006020,0.994000,0.947500,0.793750,0.00341741,0,58.80
136,0.005117,0.994667,0.950100,0.796875,0.00340033,0,59.26
137,0.005469,0.994367,0.945700,0.828125,0.00338333,1,58.87
138,0.003802,0.996500,0.943900,0.821875,0.00336641,0,59.84
139,0.005060,0.995333,0.945600,0.784375,0.00334958,0,58.90
140,0.005658,0.994400,0.949300,0.768750,0.00333283,0,59.10
141,0.004795,0.994967,0.953400,0.803125,0.00331616,0,59.25
142,0.004562,0.995167,0.948100,0.771875,0.00329958,0,57.83
143,0.004858,0.995667,0.945300,0.765625,0.00328309,0,59.24
144,0.004669,0.995467,0.927700,0.806250,0.00326667,0,59.19
145,0.005297,0.994633,0.952600,0.809375,0.00325034,0,58.99
146,0.005525,0.995367,0.952100,0.800000,0.00323409,0,58.68
147,0.005459,0.994933,0.952400,0.790625,0.00321791,0,59.20
148,0.005299,0.995133,0.932600,0.784375,0.00320183,0,59.46
149,0.004930,0.995033,0.940700,0.803125,0.00318582,0,59.67
150,0.005870,0.994367,0.951800,0.815625,0.00316989,0,60.27
151,0.004326,0.995600,0.942600,0.815625,0.00315404,0,57.81
152,0.004233,0.995567,0.952200,0.803125,0.00313827,0,58.36
153,0.004950,0.995700,0.942700,0.800000,0.00312258,0,58.47
154,0.005123,0.995100,0.931300,0.812500,0.00310696,0,57.95
155,0.003948,0.996000,0.938000,0.818750,0.00309143,0,57.89
156,0.004432,0.996133,0.933800,0.806250,0.00307597,0,56.35
157,0.004991,0.995000,0.919400,0.784375,0.00306059,0,56.48
158,0.004369,0.995500,0.940500,0.818750,0.00304529,0,56.37
159,0.004367,0.995767,0.938500,0.818750,0.00303006,0,56.45
160,0.004907,0.995467,0.942100,0.806250,0.00301491,0,56.54
161,0.003575,0.996567,0.949700,0.784375,0.00299984,0,56.38
162,0.004454,0.996200,0.950100,0.815625,0.00298484,0,56.19
163,0.003857,0.996533,0.935100,0.803125,0.00296991,0,56.53
164,0.004018,0.996300,0.946000,0.800000,0.00295506,0,56.24
165,0.004869,0.996000,0.938700,0.803125,0.00294029,0,56.44
166,0.004284,0.996133,0.938800,0.809375,0.00292559,0,56.38
167,0.004553,0.995400,0.953100,0.803125,0.00291096,0,56.44
168,0.003995,0.996300,0.941700,0.793750,0.00289640,0,56.41
169,0.004222,0.996000,0.928800,0.796875,0.00288192,0,57.19
170,0.003990,0.996433,0.941200,0.815625,0.00286751,0,58.28
171,0.004100,0.995800,0.932900,0.815625,0.00285318,0,58.01
172,0.003683,0.996633,0.942100,0.806250,0.00283891,0,60.10
173,0.004808,0.994967,0.952000,0.790625,0.00282472,0,58.28
174,0.004409,0.995967,0.935800,0.800000,0.00281059,0,57.93
175,0.004549,0.995633,0.940300,0.796875,0.00279654,0,59.45
176,0.003756,0.996267,0.944800,0.821875,0.00278256,0,58.80
177,0.004213,0.996200,0.937500,0.796875,0.00276864,0,58.82
