epoch,train_loss,train_acc,val_binary_acc,val_one_shot_acc,learning_rate,is_best,elapsed_time
35,0.032341,0.955700,0.938200,0.684375,0.00784421,0,55.32
36,0.030692,0.957500,0.934800,0.675000,0.00780499,0,55.35
37,0.029023,0.960667,0.939000,0.653125,0.00776596,0,55.40
38,0.026945,0.962367,0.920000,0.646875,0.00772713,0,55.32
39,0.026304,0.964833,0.930300,0.653125,0.00768850,0,55.30
40,0.026331,0.965800,0.949200,0.725000,0.00765006,1,55.36
41,0.025216,0.966667,0.953800,0.718750,0.00761181,0,55.65
42,0.022748,0.970133,0.951400,0.706250,0.00757375,0,55.29
43,0.022109,0.969933,0.930800,0.665625,0.00753588,0,55.34
44,0.021887,0.970167,0.942100,0.734375,0.00749820,1,55.33
45,0.020179,0.974233,0.944200,0.684375,0.00746071,0,55.29
46,0.019905,0.973867,0.931800,0.709375,0.00742340,0,55.31
47,0.021128,0.972733,0.947800,0.709375,0.00738629,0,55.31
48,0.019951,0.973200,0.953200,0.734375,0.00734936,0,55.30
49,0.018960,0.976000,0.952600,0.756250,0.00731261,1,55.32
50,0.019257,0.975533,0.948400,0.734375,0.00727605,0,55.33
51,0.017539,0.976700,0.955000,0.737500,0.00723967,0,55.30
52,0.016284,0.979033,0.952700,0.737500,0.00720347,0,55.30
53,0.016527,0.979300,0.950500,0.750000,0.00716745,0,55.34
54,0.017988,0.977433,0.957800,0.728125,0.00713161,0,55.24
55,0.015895,0.980267,0.956400,0.731250,0.00709595,0,55.36
56,0.015884,0.979400,0.954800,0.715625,0.00706048,0,55.28
57,0.013686,0.982800,0.951500,0.750000,0.00702517,0,55.38
58,0.015265,0.980567,0.951600,0.709375,0.00699005,0,55.26
59,0.013992,0.982933,0.960600,0.753125,0.00695510,0,55.42
60,0.014164,0.983067,0.961500,0.762500,0.00692032,1,55.23
61,0.013244,0.983567,0.954100,0.746875,0.00688572,0,55.69
62,0.012424,0.984800,0.949900,0.756250,0.00685129,0,55.29
63,0.013508,0.983800,0.944900,0.756250,0.00681703,0,55.36
64,0.013313,0.985000,0.957200,0.771875,0.00678295,1,55.23
65,0.011813,0.985033,0.953600,0.718750,0.00674903,0,55.41
66,0.012772,0.984267,0.954100,0.768750,0.00671529,0,55.24
67,0.013281,0.984200,0.957300,0.762500,0.00668171,0,55.38
68,0.011435,0.986133,0.950900,0.756250,0.00664830,0,55.22
69,0.012647,0.985400,0.951900,0.787500,0.00661506,1,55.43
70,0.011456,0.986500,0.953600,0.796875,0.00658199,1,55.52
71,0.010890,0.987933,0.960400,0.796875,0.00654908,0,55.37
72,0.010646,0.987700,0.958300,0.746875,0.00651633,0,55.25
73,0.011160,0.987467,0.945800,0.796875,0.00648375,0,55.34
74,0.009572,0.988967,0.955500,0.790625,0.00645133,0,55.27
75,0.009649,0.988900,0.960500,0.803125,0.00641908,1,55.40
76,0.010110,0.988500,0.960900,0.771875,0.00638698,0,55.24
77,0.009396,0.989333,0.955900,0.809375,0.00635504,1,55.34
78,0.009877,0.988833,0.956600,0.787500,0.00632327,0,55.56
79,0.009482,0.989033,0.953700,0.793750,0.00629165,0,55.43
80,0.007908,0.990033,0.952400,0.768750,0.00626020,0,55.38
81,0.009277,0.989033,0.958000,0.796875,0.00622889,0,55.43
82,0.008732,0.990133,0.951000,0.765625,0.00619775,0,55.31
83,0.008931,0.989767,0.960100,0.784375,0.00616676,0,55.49
84,0.008727,0.990433,0.954000,0.746875,0.00613593,0,55.29
85,0.008232,0.990900,0.956600,0.781250,0.00610525,0,55.39
86,0.009653,0.988633,0.946300,0.800000,0.00607472,0,55.35
87,0.009264,0.990667,0.960000,0.806250,0.00604435,0,55.32
88,0.008004,0.991167,0.956500,0.775000,0.00601413,0,55.29
89,0.007811,0.991100,0.956500,0.796875,0.00598406,0,55.31
90,0.008079,0.991667,0.946500,0.815625,0.00595413,1,55.41
91,0.007960,0.991233,0.964700,0.787500,0.00592436,0,55.65
92,0.008131,0.991000,0.959900,0.771875,0.00589474,0,55.25
93,0.008897,0.990000,0.953900,0.756250,0.00586527,0,55.36
94,0.007184,0.991567,0.961800,0.784375,0.00583594,0,55.30
95,0.007509,0.992267,0.958200,0.793750,0.00580676,0,55.29
96,0.006584,0.992967,0.951400,0.796875,0.00577773,0,55.32
97,0.007212,0.992033,0.960200,0.796875,0.00574884,0,55.29
98,0.006902,0.992900,0.951800,0.796875,0.00572010,0,55.32
99,0.007053,0.992867,0.939900,0.796875,0.00569150,0,55.33
100,0.006841,0.991800,0.946100,0.812500,0.00566304,0,55.33
101,0.007288,0.992233,0.962000,0.809375,0.00563472,0,55.29
102,0.006448,0.992967,0.961100,0.775000,0.00560655,0,55.34
103,0.005925,0.993733,0.949700,0.793750,0.00557852,0,55.31
104,0.007855,0.992100,0.947400,0.775000,0.00555062,0,55.26
105,0.007280,0.993167,0.958800,0.803125,0.00552287,0,55.32
106,0.006919,0.992867,0.947200,0.803125,0.00549526,0,55.32
107,0.006772,0.993200,0.936700,0.796875,0.00546778,0,55.34
108,0.006696,0.992833,0.943100,0.784375,0.00544044,0,55.26
109,0.006139,0.993400,0.956700,0.796875,0.00541324,0,55.38
110,0.007900,0.992733,0.943800,0.765625,0.00538617,0,55.25
111,0.005378,0.994233,0.951600,0.793750,0.00535924,0,55.42
112,0.005088,0.994300,0.960300,0.812500,0.00533245,0,55.39
113,0.005193,0.994367,0.956100,0.784375,0.00530578,0,55.56
114,0.006739,0.993433,0.950400,0.803125,0.00527925,0,55.41
115,0.006143,0.993267,0.948700,0.796875,0.00525286,0,55.50
116,0.006009,0.993267,0.956000,0.812500,0.00522659,0,55.31
117,0.007157,0.992067,0.940800,0.781250,0.00520046,0,55.42
118,0.006252,0.993967,0.950000,0.809375,0.00517446,0,55.27
119,0.005306,0.994567,0.938600,0.809375,0.00514859,0,55.37
120,0.005186,0.994667,0.958300,0.803125,0.00512284,0,55.26
121,0.005386,0.994000,0.958200,0.793750,0.00509723,0,55.37
122,0.004891,0.995067,0.954600,0.821875,0.00507174,1,55.33
123,0.006021,0.993800,0.950500,0.790625,0.00504638,0,55.77
124,0.005417,0.994300,0.954000,0.806250,0.00502115,0,55.25
125,0.005596,0.994133,0.948200,0.815625,0.00499605,0,55.43
126,0.005443,0.994500,0.955900,0.771875,0.00497107,0,55.28
127,0.005132,0.995233,0.951600,0.771875,0.00494621,0,55.39
128,0.005614,0.994633,0.950400,0.806250,0.00492148,0,55.28
129,0.005532,0.994267,0.954000,0.800000,0.00489687,0,55.42
130,0.005292,0.994767,0.951700,0.790625,0.00487239,0,55.24
131,0.005393,0.994700,0.953300,0.796875,0.00484803,0,55.37
132,0.004718,0.996067,0.945300,0.806250,0.00482379,0,55.31
133,0.005007,0.995733,0.940500,0.790625,0.00479967,0,55.35
134,0.005321,0.994233,0.949200,0.812500,0.00477567,0,55.32
135,0.005321,0.995067,0.948100,0.787500,0.00475179,0,55.36
136,0.004294,0.995600,0.961300,0.812500,0.00472803,0,55.33
137,0.004863,0.995000,0.944000,0.840625,0.00470439,1,55.39
138,0.003939,0.995967,0.950200,0.803125,0.00468087,0,55.59
139,0.004490,0.995800,0.946000,0.806250,0.00465747,0,55.30
140,0.004576,0.995333,0.950800,0.775000,0.00463418,0,55.33
141,0.005126,0.994933,0.942100,0.806250,0.00461101,0,55.29
142,0.004426,0.995267,0.949800,0.796875,0.00458795,0,55.35
143,0.004640,0.995333,0.941700,0.800000,0.00456501,0,55.40
144,0.003791,0.996000,0.935000,0.784375,0.00454219,0,55.37
145,0.004447,0.995533,0.946600,0.778125,0.00451948,0,55.31
146,0.005297,0.994933,0.955600,0.806250,0.00449688,0,55.32
147,0.004746,0.995233,0.938900,0.793750,0.00447439,0,55.37
148,0.004688,0.995500,0.955100,0.790625,0.00445202,0,55.28
149,0.003794,0.996233,0.940700,0.800000,0.00442976,0,55.35
150,0.005671,0.995100,0.949300,0.803125,0.00440761,0,55.28
151,0.004184,0.996167,0.954300,0.781250,0.00438558,0,55.37
152,0.003361,0.996933,0.958600,0.787500,0.00436365,0,55.28
153,0.004598,0.995733,0.932600,0.771875,0.00434183,0,55.40
154,0.004600,0.995667,0.950000,0.787500,0.00432012,0,55.26
155,0.003872,0.996333,0.956100,0.793750,0.00429852,0,55.36
156,0.003863,0.996567,0.942900,0.787500,0.00427703,0,55.27
157,0.004350,0.995433,0.951300,0.784375,0.00425564,0,55.38
158,0.003945,0.996367,0.937700,0.818750,0.00423436,0,55.28
159,0.003749,0.996433,0.950100,0.787500,0.00421319,0,55.42
160,0.004861,0.995533,0.952000,0.762500,0.00419213,0,55.28
161,0.003031,0.997000,0.943600,0.787500,0.00417117,0,55.37
162,0.003823,0.996533,0.936500,0.784375,0.00415031,0,55.32
163,0.003799,0.996800,0.936900,0.775000,0.00412956,0,55.38
164,0.003495,0.996433,0.919300,0.784375,0.00410891,0,55.33
165,0.004288,0.995867,0.921500,0.809375,0.00408837,0,55.37
166,0.004019,0.996433,0.959200,0.793750,0.00406792,0,55.37
167,0.004356,0.995767,0.937000,0.806250,0.00404758,0,55.35
168,0.003434,0.996633,0.940700,0.806250,0.00402735,0,55.36
169,0.003972,0.996533,0.930700,0.818750,0.00400721,0,55.41
170,0.003143,0.996900,0.941100,0.812500,0.00398717,0,55.38
171,0.003564,0.997200,0.938200,0.809375,0.00396724,0,55.37
172,0.003595,0.996800,0.940700,0.831250,0.00394740,0,55.33
173,0.005409,0.994867,0.948900,0.793750,0.00392766,0,55.32
174,0.003963,0.996067,0.948900,0.809375,0.00390803,0,55.31
175,0.004436,0.996833,0.937100,0.793750,0.00388849,0,55.37
176,0.003417,0.996967,0.934200,0.800000,0.00386904,0,55.33
177,0.003592,0.996467,0.948100,0.812500,0.00384970,0,55.43
