epoch,train_loss,train_acc,val_binary_acc,val_one_shot_acc,learning_rate,is_best,elapsed_time
64,0.010810,0.988133,0.954100,0.753125,0.00757434,0,56.12
65,0.009861,0.987833,0.956000,0.768750,0.00753647,0,56.43
66,0.009782,0.988600,0.961200,0.759375,0.00749879,0,56.30
67,0.011910,0.985800,0.960100,0.787500,0.00746129,1,56.24
68,0.010409,0.988567,0.959600,0.812500,0.00742399,1,56.26
69,0.009332,0.989200,0.959700,0.812500,0.00738687,0,56.47
70,0.009373,0.988933,0.959900,0.784375,0.00734993,0,56.75
71,0.009898,0.988933,0.962200,0.762500,0.00731318,0,57.37
72,0.009361,0.989667,0.957400,0.753125,0.00727662,0,57.34
73,0.009249,0.989567,0.962300,0.756250,0.00724023,0,57.41
74,0.008037,0.990867,0.963000,0.781250,0.00720403,0,57.98
75,0.009260,0.989667,0.961700,0.778125,0.00716801,0,57.90
76,0.008141,0.990533,0.964500,0.778125,0.00713217,0,57.13
77,0.007117,0.992467,0.964200,0.781250,0.00709651,0,57.37
78,0.009114,0.990100,0.948500,0.759375,0.00706103,0,59.20
79,0.008010,0.991267,0.959700,0.775000,0.00702572,0,57.92
80,0.006948,0.992200,0.955400,0.765625,0.00699059,0,56.93
81,0.007711,0.992033,0.955700,0.756250,0.00695564,0,56.62
82,0.007941,0.991267,0.959200,0.768750,0.00692086,0,56.83
83,0.007088,0.991833,0.958100,0.778125,0.00688626,0,56.65
84,0.006775,0.993200,0.956000,0.750000,0.00685183,0,56.84
85,0.006970,0.992733,0.960100,0.750000,0.00681757,0,56.78
86,0.007813,0.991867,0.961600,0.793750,0.00678348,0,56.67
87,0.007368,0.991500,0.954000,0.781250,0.00674956,0,56.70
88,0.006996,0.992300,0.957600,0.781250,0.00671581,0,56.64
89,0.005934,0.993167,0.962500,0.781250,0.00668224,0,56.80
90,0.007271,0.992500,0.951900,0.775000,0.00664882,0,56.75
91,0.007052,0.992933,0.959700,0.803125,0.00661558,0,56.56
92,0.005848,0.993800,0.953400,0.793750,0.00658250,0,56.23
93,0.007940,0.991600,0.952500,0.793750,0.00654959,0,55.37
94,0.006058,0.993067,0.961200,0.771875,0.00651684,0,55.37
95,0.007045,0.993433,0.958600,0.806250,0.00648426,0,55.44
96,0.005176,0.994300,0.956000,0.812500,0.00645184,0,55.23
97,0.006404,0.993300,0.962300,0.825000,0.00641958,1,55.40
98,0.005816,0.994367,0.961100,0.778125,0.00638748,0,55.30
99,0.006177,0.994333,0.959700,0.803125,0.00635554,0,55.49
100,0.006581,0.992967,0.964700,0.793750,0.00632376,0,55.41
101,0.006033,0.994600,0.954900,0.812500,0.00629215,0,55.65
102,0.004566,0.995267,0.949600,0.793750,0.00626068,0,55.78
103,0.005670,0.993700,0.954000,0.803125,0.00622938,0,55.79
104,0.006329,0.993367,0.961400,0.806250,0.00619823,0,55.62
105,0.005517,0.994300,0.948200,0.800000,0.00616724,0,55.84
106,0.005569,0.994267,0.960000,0.800000,0.00613641,0,55.64
107,0.005870,0.994500,0.958700,0.800000,0.00610573,0,55.78
108,0.004986,0.995333,0.944100,0.775000,0.00607520,0,55.64
109,0.003907,0.995733,0.948400,0.778125,0.00604482,0,55.73
110,0.006360,0.993567,0.949700,0.784375,0.00601460,0,55.74
111,0.004910,0.994767,0.957200,0.812500,0.00598452,0,55.72
112,0.004796,0.995033,0.954300,0.812500,0.00595460,0,55.73
113,0.004507,0.995500,0.956600,0.800000,0.00592483,0,55.78
114,0.005703,0.993967,0.950100,0.818750,0.00589520,0,55.64
115,0.005736,0.993967,0.949300,0.840625,0.00586573,1,56.04
116,0.004876,0.994533,0.954800,0.790625,0.00583640,0,55.67
117,0.005944,0.994000,0.953900,0.806250,0.00580722,0,55.66
118,0.004683,0.995333,0.947500,0.803125,0.00577818,0,55.68
119,0.003998,0.995900,0.954100,0.831250,0.00574929,0,57.75
120,0.004325,0.995500,0.938900,0.800000,0.00572054,0,59.28
121,0.005431,0.995033,0.946500,0.775000,0.00569194,0,59.25
122,0.004929,0.995633,0.950900,0.784375,0.00566348,0,59.00
123,0.004488,0.995533,0.956600,0.803125,0.00563516,0,58.61
124,0.003531,0.996600,0.955400,0.815625,0.00560699,0,59.58
125,0.005002,0.995500,0.948100,0.806250,0.00557895,0,58.41
126,0.004571,0.996167,0.954300,0.812500,0.00555106,0,60.72
127,0.004608,0.995833,0.949600,0.803125,0.00552330,0,58.66
128,0.004328,0.996200,0.942900,0.787500,0.00549569,0,59.05
129,0.004804,0.995467,0.939800,0.803125,0.00546821,0,57.41
130,0.004663,0.995767,0.954300,0.803125,0.00544087,0,56.82
131,0.004280,0.995900,0.950800,0.806250,0.00541366,0,56.88
132,0.003980,0.996433,0.947500,0.834375,0.00538659,0,56.75
133,0.004400,0.996033,0.946900,0.775000,0.00535966,0,56.88
134,0.004631,0.995933,0.947000,0.806250,0.00533286,0,56.82
135,0.004527,0.995167,0.956300,0.809375,0.00530620,0,56.96
136,0.003603,0.996100,0.949400,0.790625,0.00527967,0,58.21
137,0.003679,0.996467,0.933200,0.800000,0.00525327,0,59.47
138,0.003050,0.997233,0.949900,0.828125,0.00522700,0,58.67
139,0.003844,0.996767,0.941700,0.806250,0.00520087,0,59.33
140,0.003705,0.996500,0.917100,0.831250,0.00517486,0,57.81
141,0.003527,0.996533,0.937900,0.800000,0.00514899,0,57.00
142,0.003953,0.996167,0.951800,0.806250,0.00512324,0,56.87
143,0.003826,0.996367,0.945800,0.787500,0.00509763,0,56.92
144,0.003487,0.996900,0.947000,0.831250,0.00507214,0,56.76
145,0.003659,0.996200,0.943800,0.815625,0.00504678,0,57.02
146,0.004163,0.995700,0.949900,0.800000,0.00502155,0,57.70
147,0.003407,0.996733,0.937300,0.796875,0.00499644,0,58.77
148,0.003764,0.996467,0.942600,0.793750,0.00497146,0,57.94
149,0.003403,0.996900,0.939200,0.800000,0.00494660,0,58.37
150,0.004816,0.995200,0.959100,0.812500,0.00492187,0,57.93
151,0.003414,0.996867,0.952700,0.828125,0.00489726,0,58.66
152,0.003333,0.996933,0.939700,0.821875,0.00487277,0,59.98
153,0.004010,0.996333,0.945600,0.818750,0.00484841,0,58.73
154,0.003454,0.996900,0.940600,0.796875,0.00482416,0,58.32
155,0.003512,0.996867,0.929400,0.821875,0.00480004,0,58.09
