epoch,train_loss,train_acc,val_binary_acc,val_one_shot_acc,learning_rate,is_best,elapsed_time
45,0.018505,0.977700,0.948600,0.675000,0.00341469,0,60.19
46,0.019801,0.975733,0.944600,0.671875,0.00339762,0,57.79
47,0.019934,0.975067,0.947300,0.684375,0.00338063,0,58.07
48,0.019390,0.976767,0.952300,0.678125,0.00336373,0,59.30
49,0.019235,0.977933,0.948100,0.656250,0.00334691,0,58.31
50,0.018695,0.977867,0.948600,0.668750,0.00333017,0,57.39
51,0.017365,0.978467,0.933800,0.721875,0.00331352,1,58.62
52,0.017373,0.978900,0.940900,0.703125,0.00329696,0,58.20
53,0.017786,0.979033,0.946100,0.675000,0.00328047,0,58.45
54,0.017591,0.979600,0.940900,0.646875,0.00326407,0,59.59
55,0.017619,0.979633,0.950600,0.687500,0.00324775,0,56.27
56,0.017002,0.979733,0.947400,0.687500,0.00323151,0,56.25
57,0.015157,0.983300,0.943800,0.712500,0.00321535,0,56.07
58,0.016356,0.980333,0.940300,0.718750,0.00319927,0,56.05
59,0.015997,0.982367,0.922500,0.718750,0.00318328,0,56.21
60,0.015361,0.982567,0.941600,0.712500,0.00316736,0,56.20
61,0.015862,0.981433,0.954400,0.653125,0.00315153,0,56.23
62,0.015812,0.980833,0.940600,0.671875,0.00313577,0,56.03
63,0.015209,0.982333,0.940700,0.653125,0.00312009,0,56.17
64,0.014432,0.983000,0.950600,0.703125,0.00310449,0,56.10
65,0.013899,0.983900,0.952600,0.693750,0.00308897,0,56.07
66,0.015165,0.982133,0.944400,0.728125,0.00307352,1,56.13
67,0.014634,0.984200,0.951900,0.687500,0.00305815,0,56.12
68,0.013865,0.983767,0.947300,0.687500,0.00304286,0,56.00
69,0.014274,0.984500,0.942200,0.693750,0.00302765,0,56.12
70,0.012918,0.985667,0.931400,0.712500,0.00301251,0,56.19
71,0.015045,0.983400,0.953300,0.709375,0.00299745,0,56.04
72,0.012837,0.985767,0.940700,0.728125,0.00298246,0,56.18
73,0.014083,0.984833,0.945200,0.715625,0.00296755,0,56.07
74,0.012507,0.986000,0.927900,0.693750,0.00295271,0,56.14
75,0.012966,0.984767,0.953600,0.696875,0.00293795,0,56.13
76,0.013524,0.984833,0.953100,0.721875,0.00292326,0,56.12
77,0.012500,0.985800,0.941800,0.718750,0.00290864,0,56.04
78,0.012989,0.986100,0.945400,0.712500,0.00289410,0,56.16
79,0.013492,0.983967,0.939500,0.687500,0.00287963,0,55.94
80,0.010954,0.988300,0.942800,0.718750,0.00286523,0,56.07
81,0.011833,0.986533,0.937000,0.746875,0.00285090,1,55.94
82,0.011845,0.985933,0.944700,0.709375,0.00283665,0,56.26
83,0.011782,0.986867,0.946200,0.746875,0.00282246,0,55.98
84,0.011912,0.986733,0.947900,0.712500,0.00280835,0,56.26
85,0.012189,0.986467,0.927900,0.693750,0.00279431,0,55.93
86,0.012403,0.985933,0.946100,0.671875,0.00278034,0,57.09
87,0.012223,0.986467,0.951800,0.696875,0.00276644,0,57.16
88,0.010817,0.988300,0.939700,0.696875,0.00275261,0,57.83
89,0.011415,0.987100,0.941800,0.734375,0.00273884,0,58.93
90,0.012365,0.986333,0.940400,0.703125,0.00272515,0,57.51
91,0.011594,0.987367,0.943800,0.693750,0.00271152,0,57.68
92,0.010832,0.988500,0.941700,0.687500,0.00269796,0,59.17
93,0.012496,0.986000,0.950600,0.725000,0.00268447,0,57.51
94,0.011836,0.987033,0.938200,0.718750,0.00267105,0,57.72
95,0.011149,0.987467,0.950600,0.721875,0.00265770,0,58.33
96,0.010816,0.988767,0.931900,0.721875,0.00264441,0,58.62
97,0.011133,0.987867,0.938900,0.703125,0.00263119,0,58.20
98,0.010374,0.988667,0.946000,0.718750,0.00261803,0,56.49
99,0.011742,0.987233,0.943300,0.737500,0.00260494,0,56.78
100,0.011557,0.987333,0.937400,0.721875,0.00259192,0,57.16
101,0.010317,0.989400,0.948700,0.681250,0.00257896,0,58.00
102,0.010618,0.988333,0.940400,0.687500,0.00256606,0,57.31
103,0.010750,0.988133,0.942600,0.690625,0.00255323,0,57.04
104,0.010428,0.988433,0.941700,0.681250,0.00254047,0,57.55
105,0.010563,0.988167,0.942200,0.693750,0.00252776,0,57.50
106,0.011171,0.987200,0.947200,0.681250,0.00251512,0,57.02
107,0.010800,0.988533,0.949600,0.712500,0.00250255,0,59.06
108,0.010938,0.987600,0.937600,0.737500,0.00249004,0,59.45
109,0.009289,0.989900,0.942400,0.712500,0.00247759,0,56.56
110,0.011280,0.987000,0.943500,0.696875,0.00246520,0,57.47
111,0.010490,0.988400,0.949200,0.718750,0.00245287,0,57.43
112,0.009229,0.990300,0.946900,0.740625,0.00244061,0,57.03
113,0.009050,0.990200,0.935200,0.687500,0.00242840,0,57.80
114,0.011638,0.987267,0.940100,0.718750,0.00241626,0,57.41
115,0.010554,0.988500,0.951700,0.743750,0.00240418,0,57.44
116,0.009466,0.989800,0.937300,0.725000,0.00239216,0,58.91
117,0.010331,0.988967,0.942600,0.693750,0.00238020,0,57.68
118,0.010440,0.989200,0.936700,0.712500,0.00236830,0,57.08
119,0.008137,0.991200,0.936900,0.671875,0.00235646,0,57.34
120,0.010287,0.988567,0.949700,0.681250,0.00234467,0,59.20
121,0.010307,0.989800,0.943500,0.700000,0.00233295,0,58.00
