epoch,train_loss,train_acc,val_binary_acc,val_one_shot_acc,learning_rate,is_best,elapsed_time
90,0.012132,0.987700,0.951100,0.734375,0.00402041,0,55.54
91,0.010525,0.987967,0.950200,0.743750,0.00400030,0,55.61
92,0.011839,0.987200,0.951500,0.725000,0.00398030,0,55.58
93,0.011136,0.987600,0.951400,0.740625,0.00396040,0,55.41
94,0.010248,0.988900,0.951800,0.725000,0.00394060,0,55.31
95,0.010232,0.989633,0.954000,0.734375,0.00392090,0,55.39
96,0.009696,0.989100,0.950200,0.731250,0.00390129,0,55.23
97,0.010998,0.987800,0.951600,0.734375,0.00388178,0,55.39
98,0.009442,0.989933,0.953100,0.728125,0.00386238,0,55.32
99,0.011239,0.988100,0.944700,0.746875,0.00384306,0,55.36
100,0.010168,0.989033,0.941700,0.746875,0.00382385,0,55.23
101,0.009762,0.990000,0.954400,0.718750,0.00380473,0,55.38
102,0.009518,0.990200,0.952900,0.696875,0.00378571,0,55.25
103,0.010555,0.988800,0.955400,0.746875,0.00376678,0,55.35
104,0.010581,0.988267,0.955000,0.725000,0.00374794,0,55.26
105,0.009619,0.989800,0.955300,0.737500,0.00372920,0,55.34
106,0.010175,0.988167,0.961200,0.746875,0.00371056,0,55.35
107,0.009739,0.989800,0.944000,0.725000,0.00369200,0,55.42
108,0.009722,0.989367,0.957200,0.753125,0.00367354,0,55.32
109,0.009560,0.989067,0.940500,0.725000,0.00365518,0,55.46
110,0.010677,0.988467,0.954500,0.718750,0.00363690,0,55.44
111,0.009131,0.990433,0.957800,0.728125,0.00361872,0,55.31
112,0.008955,0.990500,0.947400,0.753125,0.00360062,0,55.46
113,0.008917,0.990000,0.948800,0.721875,0.00358262,0,55.41
114,0.011478,0.987033,0.939700,0.784375,0.00356471,1,55.42
115,0.009253,0.989933,0.954800,0.759375,0.00354688,0,55.31
116,0.009252,0.990500,0.943100,0.775000,0.00352915,0,55.34
117,0.010003,0.989200,0.946900,0.762500,0.00351150,0,55.31
118,0.010318,0.988933,0.945700,0.759375,0.00349395,0,55.28
119,0.008492,0.990933,0.940400,0.740625,0.00347648,0,55.34
120,0.009365,0.990433,0.953400,0.700000,0.00345909,0,55.28
121,0.009559,0.990067,0.943300,0.721875,0.00344180,0,55.35
122,0.009113,0.990433,0.954400,0.721875,0.00342459,0,55.28
123,0.008491,0.991233,0.951600,0.734375,0.00340747,0,55.40
124,0.008941,0.990967,0.945600,0.706250,0.00339043,0,55.26
125,0.008333,0.990533,0.949300,0.693750,0.00337348,0,55.38
126,0.008766,0.990633,0.954800,0.718750,0.00335661,0,55.26
127,0.009084,0.990400,0.945200,0.703125,0.00333983,0,55.36
128,0.009494,0.990200,0.933500,0.756250,0.00332313,0,55.24
129,0.008978,0.989900,0.953000,0.743750,0.00330651,0,55.41
130,0.009007,0.990867,0.945900,0.737500,0.00328998,0,55.24
131,0.008585,0.991200,0.950000,0.750000,0.00327353,0,55.35
132,0.008545,0.990733,0.943700,0.781250,0.00325716,0,55.28
133,0.008559,0.991133,0.947100,0.737500,0.00324088,0,55.34
134,0.009931,0.989267,0.947500,0.753125,0.00322467,0,55.26
135,0.009545,0.990167,0.952800,0.756250,0.00320855,0,55.35
136,0.008914,0.991067,0.946500,0.750000,0.00319250,0,55.30
137,0.009761,0.989500,0.955400,0.750000,0.00317654,0,55.31
138,0.007085,0.992633,0.941800,0.696875,0.00316066,0,55.31
139,0.008552,0.991367,0.938500,0.715625,0.00314486,0,55.32
140,0.009327,0.990267,0.948300,0.759375,0.00312913,0,55.34
141,0.007944,0.991667,0.950600,0.743750,0.00311349,0,55.30
142,0.008564,0.991167,0.952700,0.778125,0.00309792,0,55.29
143,0.008438,0.991200,0.950300,0.731250,0.00308243,0,55.29
144,0.008448,0.990900,0.944700,0.731250,0.00306702,0,55.31
145,0.009022,0.990333,0.948800,0.740625,0.00305168,0,55.33
146,0.008287,0.991367,0.945000,0.725000,0.00303642,0,55.28
147,0.007921,0.991900,0.946700,0.734375,0.00302124,0,55.32
148,0.009142,0.990600,0.941900,0.759375,0.00300614,0,55.27
149,0.008262,0.991600,0.941200,0.721875,0.00299110,0,55.37
150,0.010185,0.989267,0.951600,0.768750,0.00297615,0,55.28
151,0.007487,0.992600,0.947300,0.737500,0.00296127,0,55.39
152,0.007939,0.991900,0.959100,0.784375,0.00294646,0,55.24
153,0.008033,0.990900,0.943300,0.790625,0.00293173,1,55.41
154,0.008138,0.991667,0.939500,0.721875,0.00291707,0,55.27
155,0.007963,0.992533,0.945500,0.753125,0.00290249,0,55.36
156,0.007568,0.992300,0.944900,0.765625,0.00288797,0,55.25
157,0.008609,0.990833,0.955400,0.778125,0.00287353,0,55.39
158,0.007713,0.992400,0.941200,0.765625,0.00285917,0,55.28
159,0.008238,0.991333,0.931900,0.775000,0.00284487,0,55.34
160,0.007948,0.991867,0.940200,0.731250,0.00283065,0,55.29
161,0.007330,0.993067,0.948500,0.721875,0.00281649,0,55.37
162,0.008006,0.991467,0.937600,0.731250,0.00280241,0,55.35
163,0.007584,0.992067,0.931500,0.734375,0.00278840,0,55.43
164,0.007895,0.991567,0.950100,0.725000,0.00277446,0,55.36
165,0.008064,0.990800,0.952700,0.759375,0.00276058,0,55.36
166,0.007618,0.992633,0.951300,0.731250,0.00274678,0,55.36
167,0.007893,0.991633,0.954400,0.759375,0.00273305,0,55.32
168,0.006940,0.992533,0.953000,0.728125,0.00271938,0,55.31
169,0.008146,0.991800,0.948300,0.743750,0.00270578,0,55.31
170,0.006711,0.993900,0.941800,0.740625,0.00269226,0,55.35
171,0.007840,0.991433,0.947900,0.706250,0.00267879,0,55.38
172,0.008071,0.991500,0.945400,0.734375,0.00266540,0,55.28
173,0.008378,0.992033,0.952600,0.768750,0.00265207,0,55.34
174,0.007693,0.992233,0.955400,0.750000,0.00263881,0,55.24
175,0.007431,0.992500,0.947300,0.737500,0.00262562,0,55.39
176,0.007787,0.992167,0.948300,0.753125,0.00261249,0,55.27
177,0.007221,0.992400,0.938300,0.765625,0.00259943,0,55.42
178,0.006888,0.993100,0.934500,0.750000,0.00258643,0,55.35
179,0.007611,0.992667,0.939500,0.750000,0.00257350,0,55.45
180,0.007268,0.993233,0.944600,0.759375,0.00256063,0,55.30
181,0.008663,0.990967,0.947300,0.709375,0.00254783,0,55.46
182,0.008597,0.991500,0.939500,0.793750,0.00253509,1,55.33
183,0.007594,0.992600,0.955000,0.790625,0.00252241,0,55.39
184,0.006978,0.993467,0.946000,0.756250,0.00250980,0,55.24
185,0.006853,0.993000,0.929600,0.743750,0.00249725,0,55.39
186,0.007306,0.992233,0.954400,0.759375,0.00248477,0,55.26
187,0.007424,0.992500,0.954500,0.734375,0.00247234,0,55.35
188,0.006890,0.993300,0.946600,0.740625,0.00245998,0,55.31
189,0.006912,0.993000,0.932500,0.728125,0.00244768,0,55.33
190,0.007119,0.993333,0.937100,0.762500,0.00243544,0,55.29
191,0.007355,0.992367,0.938700,0.765625,0.00242327,0,55.34
192,0.008556,0.992367,0.948600,0.731250,0.00241115,0,55.33
193,0.006943,0.993200,0.949000,0.756250,0.00239909,0,55.28
194,0.007117,0.992533,0.952200,0.740625,0.00238710,0,55.32
195,0.007178,0.993200,0.946900,0.762500,0.00237516,0,55.33
196,0.007312,0.993200,0.941700,0.765625,0.00236329,0,55.31
197,0.006466,0.994000,0.946300,0.718750,0.00235147,0,55.33
198,0.007014,0.992700,0.952700,0.781250,0.00233971,0,55.31
199,0.007284,0.993167,0.938500,0.778125,0.00232801,0,55.30
200,0.007563,0.992400,0.947200,0.765625,0.00231637,0,55.30
201,0.007185,0.992733,0.940800,0.753125,0.00230479,0,55.35
202,0.007664,0.992400,0.930300,0.743750,0.00229327,0,55.27
203,0.006366,0.994067,0.938200,0.743750,0.00228180,0,55.35
204,0.006528,0.993967,0.952200,0.781250,0.00227039,0,55.30
205,0.006853,0.993167,0.940800,0.790625,0.00225904,0,55.36
206,0.007187,0.992800,0.934600,0.775000,0.00224775,0,55.27
207,0.006952,0.992967,0.946800,0.734375,0.00223651,0,55.40
208,0.006115,0.993867,0.941900,0.737500,0.00222532,0,55.27
209,0.007163,0.992633,0.935600,0.759375,0.00221420,0,55.41
210,0.006200,0.993433,0.943100,0.756250,0.00220313,0,55.27
211,0.006929,0.993200,0.941500,0.731250,0.00219211,0,55.36
212,0.006587,0.993100,0.939600,0.746875,0.00218115,0,55.28
213,0.006131,0.994167,0.944400,0.768750,0.00217025,0,55.36
214,0.006744,0.993333,0.940500,0.718750,0.00215939,0,55.32
215,0.006929,0.993333,0.947200,0.740625,0.00214860,0,55.34
216,0.006460,0.993633,0.948500,0.706250,0.00213785,0,55.29
217,0.006679,0.993900,0.946600,0.740625,0.00212716,0,55.36
218,0.006652,0.993133,0.944600,0.750000,0.00211653,0,55.31
219,0.007134,0.992567,0.945800,0.762500,0.00210595,0,55.33
220,0.007068,0.993533,0.948600,0.706250,0.00209542,0,55.32
221,0.006017,0.994733,0.942700,0.731250,0.00208494,0,55.31
222,0.007505,0.992567,0.944000,0.734375,0.00207451,0,55.34
